Date,Precip_in,Tmin_C,Tmax_C,PET_in,Flow_in,Flow_cfs
2001-04-23,0.0,9.4,20.6,0.14464130508494533,0.058721183123097,39.0
2001-04-24,0.09842519685039369,10.6,31.7,0.23712927552750443,0.05420416903670492,36.0
2001-04-25,0.0,3.9,13.3,0.10789013032088637,0.05420416903670492,36.0
2001-04-26,0.0,0.6,15.6,0.1344581825489001,0.05119282631244354,34.0
2001-04-27,0.0,2.2,17.8,0.14798842617473826,0.05119282631244354,34.0
2001-04-28,0.0,2.2,15.0,0.12798511285634773,0.05119282631244354,34.0
2001-04-29,0.0,-1.1,16.7,0.14712338770026884,0.045170140863920766,30.0
2001-04-30,0.0,0.6,22.8,0.1903106208042725,0.04366446950179008,29.0
2001-05-01,0.0,6.1,28.9,0.2319483260490787,0.04667581222605146,31.0
2001-05-02,0.0,9.4,33.9,0.2700323692978173,0.039147455415398,26.0
2001-05-03,0.0,13.3,33.9,0.2611011118662125,0.030113427242613844,20.0
2001-05-04,0.0,16.7,32.2,0.23222496824190203,0.028607755880483154,19.0
2001-05-05,0.01968503937007874,6.1,21.7,0.17560316433078443,0.028607755880483154,19.0
2001-05-06,0.0,0.0,15.6,0.14244938325828063,0.02559641315622177,17.0
2001-05-07,0.0,-2.2,22.2,0.1943116845215537,0.024090741794091076,16.0
2001-05-08,0.0,2.2,25.0,0.21306435707878918,0.024090741794091076,16.0
2001-05-09,0.0,6.7,23.9,0.19589094383902714,0.022585070431960383,15.0
2001-05-10,0.0,6.1,27.8,0.23193664381248086,0.021079399069829693,14.0
2001-05-11,0.0,9.4,28.3,0.22919573014811487,0.019573727707699,13.0
2001-05-12,0.07874015748031496,12.8,31.1,0.24554772777504946,0.021079399069829693,14.0
2001-05-13,0.0,8.9,15.6,0.11274093244007011,0.021079399069829693,14.0
2001-05-14,0.0,3.3,20.0,0.17507532182254432,0.018068056345568306,12.0
2001-05-15,0.01968503937007874,8.3,14.4,0.10510464881356706,0.016562384983437616,11.0
2001-05-16,0.14960629921259844,8.9,10.6,0.052620770254389194,0.018068056345568306,12.0
2001-05-17,0.0,8.9,15.0,0.10799697444021003,0.019573727707699,13.0
2001-05-18,0.0,8.3,15.6,0.11852576726914606,0.018068056345568306,12.0
2001-05-19,0.0,10.6,23.3,0.18318168858729267,0.016562384983437616,11.0
2001-05-20,0.0,8.3,20.0,0.16214619426140653,0.016562384983437616,11.0
2001-05-21,0.0,6.7,18.3,0.15356383585062258,0.016562384983437616,11.0
2001-05-22,0.3307086614173228,9.4,11.7,0.06416019447929505,0.024090741794091076,16.0
2001-05-23,0.03937007874015748,10.6,17.2,0.12186205337144668,0.022585070431960383,15.0
2001-05-24,0.31889763779527563,9.4,17.8,0.1365376859082377,0.037641784053267305,25.0
2001-05-25,0.0,8.3,20.0,0.1643806291253355,0.02710208451835246,18.0
2001-05-26,0.0,8.9,20.6,0.16787737613260148,0.021079399069829693,14.0
2001-05-27,0.8110236220472441,11.7,14.4,0.07661339305488954,0.06173252584735838,41.0
2001-05-28,0.051181102362204724,11.1,21.7,0.1686647229367023,0.037641784053267305,25.0
2001-05-29,0.01968503937007874,9.4,22.2,0.18248425677207433,0.024090741794091076,16.0
2001-05-30,0.011811023622047244,7.2,16.7,0.13948398779740348,0.021079399069829693,14.0
2001-05-31,0.0,5.6,17.8,0.15704735909984285,0.016562384983437616,11.0
